"name","href","address"
"Smorgas Chef","https://www.delivery.com/cities/nyc/categories/restaurant/smorgas-chef-stone-st","53 Stone St (bet Hanover Sq. & Broad Street)"
"Stone Street Tavern","https://www.delivery.com/cities/nyc/categories/restaurant/stone-street-tavern","52 Stone St (Between Broad St. & Hanover Square)"
"Planet Gyro","https://www.delivery.com/cities/nyc/categories/restaurant/planet-gyro","16 Rector St (Greenwich St Washington St)"
"Pita Express","https://www.delivery.com/cities/nyc/categories/restaurant/pita-express","15 Ann St (Park Row Nassau St)"
"Guacstar","https://www.delivery.com/cities/nyc/categories/restaurant/guacstar","66 Pearl St (Between Broad Street and William Street)"
"Cafe Gusto","https://www.delivery.com/cities/nyc/categories/restaurant/cafe-gusto","111 John St (Between Cliff St and Pearl St)"
"Cafe Bravo","https://www.delivery.com/cities/nyc/categories/restaurant/cafe-bravo-hanover-sq","11 Hanover Sq (Water St.)"
"Keg 229","https://www.delivery.com/cities/nyc/categories/restaurant/keg-229","229 Front St (and Peck Slip)"
"Flavors Cafe","https://www.delivery.com/cities/nyc/categories/restaurant/flavors-cafe","175 Water St (Between John and Fletcher St)"
"Yorganic (FIDI)","https://www.delivery.com/cities/nyc/categories/restaurant/yorganic-fidi-","3 Hanover Sq (Between Stone and Pearl St)"
"Cucina Bene","https://www.delivery.com/cities/nyc/categories/restaurant/cucina-bene","41 Exchange Pl (Between Broad St and Williams St)"
"Ancora","https://www.delivery.com/cities/nyc/categories/restaurant/ancora","8 Stone St (Between Broadway & Broad Street)"
"Pomodoro Pizza","https://www.delivery.com/cities/nyc/categories/restaurant/pomodoro-pizza","14 Rector St (Greenwich St Washington St)"
"Trading Post","https://www.delivery.com/cities/nyc/categories/restaurant/trading-post","170 John St (Between Front and South St)"
"Pisillo Italian Panini","https://www.delivery.com/cities/nyc/categories/restaurant/pisillo-italian-panini","97 Nassau St (Ann and Fulton St.)"
"Flavors Cafe (Broad St) Catering","https://www.delivery.com/cities/nyc/categories/caterer/flavors-cafe-broad-st-catering","74 Broad St (Marketfield St)"
"Aiko Sushi","https://www.delivery.com/cities/nyc/categories/restaurant/aiko-sushi","164 Pearl St (Between Pine and Wall St)"
"Pronto Pizza","https://www.delivery.com/cities/nyc/categories/restaurant/pronto-pizza","114 Liberty St (Church & Liberty)"
"Beckett's Bar & Grill","https://www.delivery.com/cities/nyc/categories/restaurant/becketts-bar-grill","81 Pearl St (Hanover Sq & Broad St)"
"Dante Gourmet Food","https://www.delivery.com/cities/nyc/categories/restaurant/dante-gourmet-food","166 William St (Ann Street and Beekman Street)"
"Taz Cafe","https://www.delivery.com/cities/nyc/categories/restaurant/taz-cafe","54 Pine St (Between Williams and Pearl St)"
"Subway","https://www.delivery.com/cities/nyc/categories/restaurant/subway-john-st","112 John St (Between Cliff and Pearl Street)"
"Niko Niko Sushi & Bowl","https://www.delivery.com/cities/nyc/categories/restaurant/niko-niko-sushi-bowl","133 John St (Between Water and Pearl St)"
"Stout FiDi","https://www.delivery.com/cities/nyc/categories/restaurant/stout-fidi","90 John St (Between Gold and Pearl St)"
"Texas Rotisserie Catering","https://www.delivery.com/cities/nyc/categories/caterer/texas-rotisserie-catering","94 Fulton St (Between William & Gold)"
"Ancora Pasta Bar","https://www.delivery.com/cities/nyc/categories/restaurant/ancora-pasta-bar","8 Stone St (Between Broadway & Broad Street)"
"The Dubliner","https://www.delivery.com/cities/nyc/categories/restaurant/the-dubliner","45 Stone St (Hanover Sq & Broad St)"
"Delmonico's","https://www.delivery.com/cities/nyc/categories/restaurant/delmonicos","56 Beaver St (William Street)"
"Rosella's Italian Catering","https://www.delivery.com/cities/nyc/categories/caterer/rosellas-italian-catering","164 William St (Beekman St)"
"Carvel Cake","https://www.delivery.com/cities/nyc/categories/restaurant/carvel-cake-john-st","112 John St (John and Water St)"
"Magic Mix Juicery","https://www.delivery.com/cities/nyc/categories/restaurant/magic-mix-juicery","102 Fulton St (William St.)"
"Chickpea","https://www.delivery.com/cities/nyc/categories/restaurant/chickpea-william-st","110 William St (Between Fulton & John St.)"
"Kiss the Chef","https://www.delivery.com/cities/nyc/categories/caterer/kiss-the-chef","125 FULTON ST (FULTON ST)"
"Health King","https://www.delivery.com/cities/nyc/categories/restaurant/health-king-nassau-st","65 Nassau St (Corner of John Street)"
"Matryoshka (at Spa 88)","https://www.delivery.com/cities/nyc/categories/restaurant/spa-88-restaurant","88 Fulton St (Between Gold & Williams Streets)"
"Lane Cafe Catering","https://www.delivery.com/cities/nyc/categories/caterer/lane-cafe-catering","75 Maiden Ln (Btwn Liberty & William St.)"
"Ruben's Empanadas Catering","https://www.delivery.com/cities/nyc/categories/caterer/rubens-empanadas-catering","64 Fulton St (Cliff st & Gold st)"
"Corbet & Conley Catering","https://www.delivery.com/cities/nyc/categories/caterer/corbet-conley-catering","15 Cliff St (Between John Street and Fulton Street)"
